"","prod_name","title","reviewer","review","date","ratings","type_of_purchase"
"1825","amazon-essentials-2-pack-loose-fit-performance","cmodos y ligeros","luis","cumpli mis espectativas cmodo y ligero la tela de buena calidad lo nico que me gustara es mayor variedad de colores",2021-06-23,5,"verified purchase"
"1826","amazon-essentials-2-pack-loose-fit-performance","cmodos","alban","son muy amplios y frescos apesar que son de naylon pero tienen perforacin",2024-02-10,5,"verified purchase"
"1827","amazon-essentials-2-pack-loose-fit-performance","comodidad","amezeta","ante el sudor secado rpidoojo hay que pedir una talla menos porque si no te quedarn grandes",2021-02-13,5,"verified purchase"
"1828","amazon-essentials-2-pack-loose-fit-performance","sper cmodos","jose manuel palomino marquez","muy cmodos y frescos ideal para andar en la playa o para hacer deporte el material es de muy buena calidad y se ve durable no se decoloran con el sol o las lavadas",2023-07-29,5,"verified purchase"
"1829","amazon-essentials-2-pack-loose-fit-performance","pantaloncini tecnici","pfh","sono appena abbondanti se sapevo prendevo una m ma la colpa e mia ho perso qualche chilo in questo mese",2024-01-24,5,"verified purchase"
"1830","amazon-essentials-2-pack-loose-fit-performance","muy buen producto","napaboy","los compr talla xl porque yo soy xl y haba ledo que venan amplios y s me quedaron casi perfectos un poco ajustados pero muy poco y la verdad es que ando muy cmodo con ellos los recomiendo ampliamente son muy ligeros",2023-09-19,4,"verified purchase"
"1831","amazon-essentials-2-pack-loose-fit-performance","comodos","kp","fciles de lavar para usar todos los das",2024-01-14,4,"verified purchase"
"1832","amazon-essentials-2-pack-loose-fit-performance","good value","andrew clark","good value and good fit genorius have recently bought similar two sizes larger that were too tight",2020-02-28,5,"verified purchase"
"1833","amazon-essentials-2-pack-loose-fit-performance","debes comprarlo","cesar garcia","me gusto bastante porque se siente comodo la tela se ve de buena calidad perfecto para el ejercicio inclusive para usarlo como short casual super comodo tendre que pedir mas de estos",2023-07-24,3,"verified purchase"
"1834","amazon-essentials-2-pack-loose-fit-performance","muy cmodo ligero y ventilado","roscpe","por el precio se asemeja a la calidad de productos del doble de precio es una tela suave y la talla viene amplia cosa que a mi me agrada mucho en este tipo de shorts que son para ejercicio gran relacin calidadprecio",2023-08-13,5,"verified purchase"
"1835","amazon-essentials-2-pack-loose-fit-performance","good workout shorts","jos l","purchased for my son  sizing is good and a medium fits as expected  these are basic workout shorts but my son said theyre pretty comfortable and the price cant be beat  he uses these to workout in at the gym  they have not shrunk from a basic wash and dry cycle  overall a good buy that is also economical seeing as how there are two in the pack",2023-09-22,5,"verified purchase"
"1836","amazon-essentials-2-pack-loose-fit-performance","misure irregolari","castilloprodigynetmx","ho comprato un primo paia di pantaloncini di taglia l ma erano giganti fatto reso perdendo anche il buono regalo che avevo ricevuto ho rifatto lordine chiedendo la taglia inferiore m e uno veste perfetto laltro pur essendo la stessa taglia m veste pi abbondante infatti li ho messi a confronto e ad occhio si vede subito che sono diversimistero",2020-05-06,5,"verified purchase"
"1837","amazon-essentials-2-pack-loose-fit-performance","happy","amazing customer","i took a chance ordering the small but fits my  waist perfectly so they are a slightly larger fit texture is comfortable and light",2023-12-07,5,"verified purchase"
"1838","amazon-essentials-2-pack-loose-fit-performance","great shorts","vincenzo","great shorts for the moneyfit as expected great shorts for the gym",2023-09-22,5,"verified purchase"
"1839","amazon-essentials-2-pack-loose-fit-performance","hubbys new shorts","dave","these are reasonably priced basic mens shorts fabric isnt the softest but they fit very true to size in the waist a little tight across thighs  my mr is very happy with them",2023-09-10,3,"verified purchase"
"1840","amazon-essentials-2-pack-loose-fit-performance","buena calidad","crws","tallas amplias material cmodo precio acorde a la calidad muy buenos para andar en la casa",2023-12-10,5,"verified purchase"
"1841","amazon-essentials-2-pack-loose-fit-performance","calidad regular y talla desproporcionada","kp","la calidad es muy mejorable pero claro por eso precio tampoco se puede pedir mucho eso si las tallas no se adaptan a otras marcas pedimos la xxl y parece un xl muy grandes eso si quisimos devolver el producto y el vendedor nos devolvi el dinero sin devolver el producto as es que mi valoracin es la ms altas",2024-01-14,4,"verified purchase"
"1842","amazon-essentials-2-pack-loose-fit-performance","muy recomendados para el gym","andrew clark","la calidad es la esperada no es la mejor pero para hacer ejercicio estn bien lo que no me gust es que estn muy cuadrados y lo hacen ver pomposos",2020-02-28,5,"verified purchase"
"1843","amazon-essentials-2-pack-loose-fit-performance","talla y confod","maria","la talla es muy muy grande y largos los shorts estn muy largos si estn muy cmodos pero en lo personal estn muy largos son buenos para el gym",2023-11-11,3,"verified purchase"
"1844","amazon-essentials-2-pack-loose-fit-performance","me quedan muy bien y son muy cmodos","jorge alvarez","muy cmodos",2021-07-18,4,"verified purchase"
"1845","amazon-essentials-2-pack-loose-fit-performance","einfach super","rvg","luftige hosen angenehm zu tragen beim sport und allg im sommer",2024-01-27,3,"verified purchase"
"1846","amazon-essentials-2-pack-loose-fit-performance","cmodos pero holgados","oscar guzmn","estn muy cmodos aunque s vienen ms amplios estn bien por el precio",2021-10-18,3,"verified purchase"
"1847","amazon-essentials-2-pack-loose-fit-performance","cheap and feel it","kirsten andresen","i thought at the price that these were probably not going to be great and unfortunately they are not  made of very cheap and cheap feeling material and as lots of others have pointed out they are very over sized  definitely go down at least one size and possibly two from what you would normally wear in a short ie  waist is probably a mediumkeeping them as they are only for use in the home gym but definitely wouldnt want to be seen outside in them",2023-08-22,5,"verified purchase"
"1848","amazon-essentials-2-pack-loose-fit-performance","cmodos y holgados","say","cmodos perfectos para estar por casa",2021-02-25,5,"verified purchase"
"1849","amazon-essentials-2-pack-loose-fit-performance","either ive lost weight or these are huge","hamster","ok so these fit pretty well but theyre a big xxl i know each company is different on sizing on stuff but im a big boy at  waist  if id have known id have gone to xl  anyway quality feels a bit unusual but theyre good seem durable stay up when i go for a swim  recommended",2024-01-12,4,"verified purchase"
"1850","amazon-essentials-2-pack-loose-fit-performance","calidad","patxi","los materiales son excelentes",2023-09-15,2,"verified purchase"
"1851","amazon-essentials-classic-fit-short-blue","style meh size too small","customer","didnt like the style and it was too small",2023-12-11,4,"verified purchase"
"1852","amazon-essentials-classic-fit-short-blue","bye a calidad","at","me encanto es buena calidad la talla es perfecta y el color igual",2023-04-07,5,"verified purchase"
"1853","amazon-essentials-classic-fit-short-blue","perfect fit","david","they look just like the pictures comfortable and durable a nice casual pair of shorts",2019-02-19,1,"verified purchase"
"1854","amazon-essentials-classic-fit-short-blue","terrible quality","diana hernndez","the shorts were fine and fit well but i only got  wears out of the shorts before i got a hole in the crotch that went down the right pant leg",2024-01-08,1,"verified purchase"
"1855","amazon-essentials-classic-fit-short-blue","not a great fit or style","bowser","these were very awkward in fit and did not seem like a good value even for the cheap price that they were you are better off spending the extra money and purchasing shorts that have a flattering fit these also do not look youthful if that is the style you are going for and seem a bit old man these did not quite make the mark this time i regret to say",2024-02-07,5,"verified purchase"
"1856","amazon-essentials-classic-fit-short-blue","really nice material fits me perfect","george capicchioni","i was pleasantly surprised by  how nice these shorts are  the material is super soft and very comfortable to wear  the inside is finished with tape at the waist  never had a pair of shorts finished this nicely inside  the material washes and comes out of the dryer great no wrinkles  i couldnt seem to find a pair of shorts in the stores that either fit me correctly or were of a material that wasnt cotton  i do like performance shorts if im going to be doing something where i am going to get wet but for daily wearing i dont like the non cotton material  these are the best shorts ive ever owned  the price is fantastic too  very good value for the money  i bought two pair to start out with and almost immediately ordered another pair in a third color  my first impression when i put them on was i didnt think the button closure at the top was very well stitched  it seemed like it was loose and going to fall off  after wearing them for about  weeks with multiple times through the washer and dryer the button is still attached it seems like it was stitched that way on purpose  im very happy with these shorts i used to wear only carthardt but they changed their sizing and have gotten very expensive these shorts are my favorites now",2021-05-30,5,"verified purchase"
