"","prod_name","title","reviewer","review","date","ratings","type_of_purchase"
"1787","Champion-Pockets-Granite-Heather-4X-Large","Passt gut und ist aus Baumwolle","Davy Kent","Habe vorher viele Basketballshorts ausprobiert und was aufgrund des hohen Synthetik-Anteils immer enttäuscht.Zu dem Preis kann man meiner Meinung nach nichts besseres erwarten:- es ist ein Markenprodukt- die Qualität stimmt (auch nach mehreren Wäschen)","Reviewed in Canada on 8 May 2019","5.0 out of 5 stars","Verified Purchase"
"1788","Champion-Pockets-Granite-Heather-4X-Large","My husband's favourite shorts.","Nati","These are my husband's favourite summer shorts. They are quite thin and cotton. So they are cool and breathable. He hates synthetic fabrics that claim to 'breathe' - they don't; these do. Again, they are quite thin - but that is something he like about them. More for home and gym. Bought multiple pairs.","Reviewed in Germany on 29 July 2021","5.0 out of 5 stars","Verified Purchase"
"1789","Champion-Pockets-Granite-Heather-4X-Large","Very Comfortable","Amazon Kunde","These shorts are great, be it for working out at the gym or lounging around the house.The pockets are a good size, too, so you shouldn't have to worry about things falling out when you sit down.","Reviewed in Germany on 13 October 2019","5.0 out of 5 stars","Verified Purchase"
"1790","Champion-Pockets-Granite-Heather-4X-Large","Correct mais pas extraordinaire","Amazon Customer","Le short en jersey de Champion offre un confort décent et une esthétique décontractée qui en font un choix raisonnable pour les activités sportives ou les journées décontractées.La qualité du tissu en jersey est satisfaisante, offrant une légèreté agréable et une respirabilité convenable. Cela en fait un choix confortable pour les journées chaudes ou les séances d'entraînement décontractées.La marque Champion apporte une touche de style décontracté au short. Le logo discret ajoute une certaine authenticité, et la variété de couleurs disponibles permet de l'associer facilement à d'autres tenues sportives.La coupe est plutôt décontractée, offrant une grande liberté de mouvement. Cependant, pour certains, cela pourrait être perçu comme un peu trop ample, surtout si l'on préfère des coupes plus ajustées.La durabilité du short est acceptable. Il résiste bien aux lavages répétés, mais la qualité du jersey pourrait être renforcée pour garantir une plus grande longévité.En résumé, le short en jersey de Champion est un choix décent pour ceux qui recherchent un short décontracté et confortable. Cependant, il pourrait bénéficier d'une amélioration de la durabilité et de la coupe pour répondre aux préférences individuelles.","Reviewed in Canada on 13 July 2023","5.0 out of 5 stars","Verified Purchase"
"1791","Champion-Pockets-Granite-Heather-4X-Large","Justo lo que esperaba","Amazon Customer","El color es el mismo de las imágenes, la talla es exacta, y la calidad es muy buena.","Reviewed in Australia on 31 December 2023","4.3 out of 5 stars","Verified Purchase"
"1792","Champion-Pockets-Granite-Heather-4X-Large","Great","Michael Stacey","Great","Reviewed in Australia on 9 August 2020","5.0 out of 5 stars","Verified Purchase"
"1793","Champion-Pockets-Granite-Heather-4X-Large","Buen jogger corto","ULI MENDOZA","Estupendo pantalón corto de tejido jersey. Queda ideal y es de algodón muy transpirable y fresco. Largo hasta casi la rodilla.","Reviewed in Mexico on 11 January 2020","3.0 out of 5 stars","Verified Purchase"
"1794","Champion-Pockets-Granite-Heather-4X-Large","Nice shorts","YT","Shorts are really nice and comfortable. However if you have pets you should know that pet hair stick to them badly. I’m constantly using the sticky roller on them!","Reviewed in Canada on 21 September 2020","5.0 out of 5 stars","Verified Purchase"
"1795","Champion-Pockets-Granite-Heather-4X-Large","Para hacer ejercicio","Fontcalda Gandesa","Util","Reviewed in Spain on 7 August 2023","5.0 out of 5 stars","Verified Purchase"
"1796","Champion-Pockets-Granite-Heather-4X-Large","Fit, comfortable, and seem to wear well","Lynne","Have had a heck of a time finding shorts that I like online. Finally found these. Made for the larger man, well constructed, very comfortable, and so far, no pilling. Will buy again (heck, this is the 3rd pair, all different colors). Highly recommended.","Reviewed in Canada on 11 January 2023","5.0 out of 5 stars","Verified Purchase"
"1797","Champion-Pockets-Granite-Heather-4X-Large","A simple pair of shorts, well executed.","Magic51","A few years ago I was looking for some simple, inexpensive, comfortable and cool shorts to wear around the house. I had plenty of ""dress"" shorts for going out in warm weather, but for at home I wanted something more comfortable for home activities. I was in a store that was carrying Champion brand sports clothing and found these 9"" Jersey Shorts with pockets. I'd had this type of shorts in the past, but the Champions are made with hand pockets on the front. They weren't expensive and looked easy to care for, so I bought a couple to try them out. Long story short, I was completely sold! These Champion shorts are all that I was looking for: Inexpensive, well-made, cool, extremely comfortable (that ""Jersey"" stretch!), easy to care for and the added bonus of the front pockets! This current order was my second through Amazon, which made it so easy to find the exact ones I wanted (in this past year of the Pandemic, everyone's stock has been affected, it doesn't matter what you are trying to find). I highly recommend these Champion Jersey Shorts if you want cool, comfortable and easy to take care of summer leisure wear.","Reviewed in Mexico on 3 February 2021","4.0 out of 5 stars","Verified Purchase"
"1798","Champion-Pockets-Granite-Heather-4X-Large","Cómodo","ConradK","Es cómodo para estar en casa o para ir al gimnasio.Un poco largo pero no afecta en nada.Buen material.","Reviewed in Canada on 16 July 2019","5.0 out of 5 stars","Verified Purchase"
"1799","Champion-Pockets-Granite-Heather-4X-Large","Looks ok for the price","Bob Wilson","Acceptable quality and design.","Reviewed in the United States on 9 June 2021","5.0 out of 5 stars","Verified Purchase"
"1800","Champion-Pockets-Granite-Heather-4X-Large","Good fit, good value for money. Recommended","Ivan Tec","Use for training at gym...for elliptical and for weight training. So far great. Comfortable and good length..however I would not want to use them for running as too long but for gym I like them. And like the dark grey!I wear a waist size 35/36 and these (large) would not be loose by any stretch around the waist. Maybe post xmas size....Note only using for two weeks longevity is still untested.Would but again so far....","Reviewed in Mexico on 2 December 2023","5.0 out of 5 stars","Verified Purchase"
"1801","Amazon-Essentials-2-Pack-Loose-Fit-Performance","Comodidad","KP","Excelentes para hacer ejercicio","Reviewed in Australia on 14 January 2024","4.6 out of 5 stars","Verified Purchase"
"1802","Amazon-Essentials-2-Pack-Loose-Fit-Performance","Excelente producto","Andrew Clark","Excelente la calidad de la tela y confección, super cómodo para hacer ejercicio o para descansar de la ropa de trabajo. muy recomendable.","Reviewed in Australia on 28 February 2020","5.0 out of 5 stars","Verified Purchase"
"1803","Amazon-Essentials-2-Pack-Loose-Fit-Performance","Excelente relación calidad precio","Aurelio Hernandez","El short queda como debe bueno para hacer ejercicio te permite hacer los movimientos sin problema","Reviewed in Mexico on 11 July 2023","3.0 out of 5 stars","Verified Purchase"
"1804","Amazon-Essentials-2-Pack-Loose-Fit-Performance","Cortos y transpirable","Piagui5","Sin duda unos buenos pantalones cortos","Reviewed in Mexico on 31 August 2021","5.0 out of 5 stars","Verified Purchase"
"1805","Amazon-Essentials-2-Pack-Loose-Fit-Performance","Muy buena calidad y excelente precio","JUAN CARLOS ROBLES RUCOBO","No duden en comprar estos shorts. Vi comentarios que dicen que estan chicos para la talla, otros que la tela es demasiado delgada y que no tienen forro. Pues NO, resulta que sí son ajuste holgado como dice la descripcion, la tela NO es demasiado delgada, es casi igual o igual que unos old navy o champion de la misma gama y SI tienen forro. Los recomiendo ampliamente, mas que nada por el precio. Excelentísima opcion para el gym o casa.Mido 1.84 y peso 105 kg, me considero de piernas bastante anchas y no tueve ningún problema con los XL.","Reviewed in Mexico on 25 April 2022","5.0 out of 5 stars","Verified Purchase"
"1806","Amazon-Essentials-2-Pack-Loose-Fit-Performance","Excellent two pairs of shorts with pockets","Torituiw9","I bought these on a warehouse deal for £12.50 and they are excellent value. They are soft feel and have pockets. They don't cut into your waist and are comfortable. They wash easily and dry quickly too. Good value especially on offer, take time to search through colour/size options for deals. Word on size I normally buy shorts in XL. These were a perfect fit in Large! Check the size guide before buying.","Reviewed in Spain on 19 August 2023","5.0 out of 5 stars","Verified Purchase"
"1807","Amazon-Essentials-2-Pack-Loose-Fit-Performance","Comfortable shorts","David S.","Great fit and value for money","Reviewed in Mexico on 16 May 2023","5.0 out of 5 stars","Verified Purchase"
"1808","Amazon-Essentials-2-Pack-Loose-Fit-Performance","RESEÑA","Kindle Customer","En mi pedido llegó mal etiquetado una prenda, tenía etiqueta L pero otro estampado y la talla real era XL, contacté a servicio a clientes y se resolvió sin mayor problema.Fuera de eso la relación calidad-precio es buena, la talla de ajusto como esperaba. Sin duda volvería a comprar ropa de está marca.","Reviewed in the United Kingdom on 13 October 2023","5.0 out of 5 stars","Verified Purchase"
"1809","Amazon-Essentials-2-Pack-Loose-Fit-Performance","Good product, bad colors","Amazon Customer","I like the loose fit, easy to tie, material is light and comfortable.Pockets are ok.But I do have 1 complaint.The choices of color don't make sense to me.They have  light color and a dark color pairing.For shorts this is not very useful, since dark colors are winter color, and can't be worn in the summer.Since they absorb all the suns energy, and act like an oven.Since these are shorts, and made for summer, they should be paired light grey and light beige.It's impossible for me to use the dark ones outdoors in the summer time.And dark colors in general are not healthy, they tend to contribute to pimples and infections if you have a wound, and dark pants can cause to infertility for men, since they are cooking their family joules.I know what your thinking.Then why do we see black spandex and blue jeans in the summer.My answer, in my opinion is, that the people making, and wearing them, are simply going though the motions daily, without ever thinking..Blue jeans in the summer is insane, they will make 4 hours outside feel like 12hours, and make you as grumpy and tired as a sweaty old man.So they should not even have considered, making shorts or short sleeved summer clothes, in dark colors.So my dark one's are going to be used indoors in the winter only.White, Light Grey or very light Beige. are the only colors that should be used for summer clothes.Unless you like suffering.That is my nice and cool opinion. ;)PS:If you doubt my statements, do a test, wear blue jeans outside one day this summer and then switch to Light beige pants.You will never wear dark clothes in the summer time again, and be much happier for it. :)","Reviewed in the United Kingdom on 21 December 2023","5.0 out of 5 stars","Verified Purchase"
"1810","Amazon-Essentials-2-Pack-Loose-Fit-Performance","Solid Workout Companion with Minor Quality Reservations","Angel Mtz","These Men's Performance Tech Loose-Fit Shorts have proven to be a reliable choice for my workout needs. As someone who's active and hits the gym regularly, finding comfortable and breathable workout shorts is crucial, and these shorts deliver on those fronts.The fit is on point - not too snug, not too loose - providing the freedom of movement necessary for various exercises. I appreciate the comfort they offer during my workout sessions, ensuring I can focus on pushing myself without any unnecessary distractions.Breathability is another highlight. The fabric allows for ample ventilation, helping to keep me cool and comfortable, even during intense workouts. This is a crucial factor for me, especially in the warmer months.However, I did notice that the material used isn't of the highest quality. While these shorts get the job done, you can tell they might not withstand heavy wear and tear over the long term. It's a minor concern, considering their affordable price point and the fact that they do perform well during workouts.In conclusion, these Men's Performance Tech Loose-Fit Shorts have become a staple in my workout wardrobe. They excel in fit, comfort, and breathability, ticking off the boxes I consider most important. While the material quality isn't top-notch, these shorts still represent great value for their performance. If you're looking for dependable workout shorts without breaking the bank, these are a solid choice.","Reviewed in Mexico on 28 July 2020","4.0 out of 5 stars","Verified Purchase"
"1811","Amazon-Essentials-2-Pack-Loose-Fit-Performance","Cómodos , buena calidad y precio.","KP","Bastante buenos, muy cómodos para toda hora  calidad precio.Llego en el tiempo acordado.","Reviewed in Australia on 14 January 2024","4.6 out of 5 stars","Verified Purchase"
"1812","Amazon-Essentials-2-Pack-Loose-Fit-Performance","Excelente producto en relación calidad-precio","Andrew Clark","El producto es excelente, es cómodo, duradero y muy buena relación calidad-precio, pero tuve un inconveniente que me impide colocarle las 5 estrellas, y es que me llegó con insectos el paquete, supongo no es falla del proveedor, pero en algún lugar se le colaron los bichos.","Reviewed in Australia on 28 February 2020","5.0 out of 5 stars","Verified Purchase"
"1813","Amazon-Essentials-2-Pack-Loose-Fit-Performance","Buenos shorts","Uriel Carmona Ortega","Son resistentes y ligeros para el gimnasio, la tela no es de la mejor calidad pero dado que es un paquete de 2, vale la pena.","Reviewed in Mexico on 6 June 2023","3.0 out of 5 stars","Verified Purchase"
"1814","Amazon-Essentials-2-Pack-Loose-Fit-Performance","Buen producto","FUENTES RODRIGUEZ MARIO AUGUSTO","Para su precio es bastante decente.","Reviewed in Mexico on 5 July 2023","4.0 out of 5 stars","Verified Purchase"
